,bound_0,bound_1,bound_2,bound_3,bound_4,bound_5,bound_6,bound_7,bound_8,bound_9,bound_10,bound_11,bound_12,bound_13,bound_14,bound_15,bound_16,bound_17,bound_18,bound_19,bound_20,bound_21,bound_22,bound_23,bound_24,bound_25,bound_26,bound_27,bound_28,bound_29,bound_30,bound_31,bound_32,bound_33,bound_34,bound_35,bound_36,bound_37,bound_38,bound_39,bound_40,bound_41,bound_42,bound_43,bound_44,bound_45,bound_46,bound_47,bound_48,bound_49,bound_50,bound_51,bound_52,bound_53,bound_54,bound_55,bound_56,bound_57,bound_58,bound_59,bound_60,bound_61,bound_62,bound_63,bound_64,bound_65,bound_66,bound_67,bound_68,bound_69,bound_70,bound_71,bound_72,bound_73,bound_74,bound_75,bound_76,bound_77,bound_78,bound_79,bound_80,bound_81,bound_82,bound_83,bound_84,bound_85,bound_86,bound_87,bound_88,bound_89,bound_90,bound_91,bound_92,bound_93,bound_94,bound_95,bound_96,bound_97,bound_98,bound_99
161,-37.52485508750984,-36.837342771347295,-36.690893821463014,-36.604665676827345,-36.54123499364832,-36.48951010243785,-36.444815205530105,-36.4047755810746,-36.36803376412689,-36.33374694262954,-36.301358728471925,-36.270483939826256,-36.24084559252344,-36.21223821047572,-36.18450535012121,-36.15752524301236,-36.13120129521916,-36.10545560850439,-36.08022444571039,-36.05545498396481,-36.03110294291958,-36.007130821073076,-35.98350656321117,-35.9602025390376,-35.93719475009021,-35.91446220659998,-35.89198643256219,-35.86975106872565,-35.847741551208124,-35.82594484912875,-35.80434924873888,-35.78294417451496,-35.76172003987674,-35.740668121834105,-35.71978045510097,-35.69904974215396,-35.67846927643407,-35.65803287644653,-35.63773482894869,-35.617569839756655,-35.5975329909713,-35.57761970363872,-35.5578257050323,-35.538146999882095,-35.51857984498917,-35.4991207267543,-35.47976634122488,-35.46051357632574,-35.441359495990085,-35.42230132594935,-35.403336440975444,-35.38446235339886,-35.365676702750335,-35.346977246394886,-35.32836185104466,-35.309828485051874,-35.29137521139602,-35.27300018129037,-35.25470162834209,-35.236477863208464,-35.21832726869848,-35.20024829527511,-35.182239456918815,-35.16429932731729,-35.14642653635035,-35.1286197668424,-35.11087775155781,-35.093199270417195,-35.07558314791501,-35.058028250720675,-35.04053348544756,-35.023097796575435,-35.005720164513626,-34.98839960379328,-34.97113516137827,-34.953925915085215,-34.93677097210405,-34.91966946761141,-34.9026205634696,-34.88562344700471,-34.86867732985822,-34.85178144690629,-34.834935055242184,-34.818137433217245,-34.80138787953615,-34.784685712402826,-34.76803026871353,-34.751420903293806,-34.73485698817652,-34.71833791191811,-34.701863078950765,-34.685431908967935,-34.66904383634135,-34.652698309567384,-34.636394790740944,-34.620132755055316,-34.60391169032627,-34.58773109653905,-34.57159048541682,-34.5554893800094
162,-37.534542604722624,-36.84703028856008,-36.700581338675796,-36.61435319404013,-36.5509225108611,-36.49919761965063,-36.45450272274289,-36.414463098287385,-36.377721281339674,-36.34343445984232,-36.31104624568471,-36.28017145703904,-36.250533109736224,-36.2219257276885,-36.194192867333996,-36.16721276022514,-36.14088881243194,-36.115143125717175,-36.089911962923175,-36.06514250117759,-36.040790460132364,-36.01681833828586,-35.993194080423955,-35.969890056250385,-35.94688226730299,-35.92414972381276,-35.901673949774974,-35.87943858593843,-35.857429068420906,-35.835632366341535,-35.81403676595166,-35.79263169172774,-35.771407557089525,-35.75035563904689,-35.72946797231375,-35.70873725936674,-35.688156793646854,-35.667720393659316,-35.64742234616147,-35.62725735696944,-35.607220508184085,-35.5873072208515,-35.56751322224508,-35.54783451709488,-35.52826736220195,-35.50880824396708,-35.48945385843766,-35.47020109353852,-35.45104701320287,-35.43198884316213,-35.41302395818823,-35.39414987061164,-35.37536421996312,-35.35666476360767,-35.338049368257444,-35.319516002264656,-35.301062728608805,-35.28268769850315,-35.26438914555487,-35.246165380421246,-35.22801478591126,-35.20993581248789,-35.1919269741316,-35.17398684453007,-35.15611405356313,-35.13830728405518,-35.12056526877059,-35.10288678762998,-35.085270665127794,-35.06771576793346,-35.050221002660344,-35.03278531378822,-35.01540768172641,-34.998087121006066,-34.98082267859105,-34.963613432298,-34.94645848931683,-34.929356984824196,-34.91230808068238,-34.895310964217494,-34.878364847071005,-34.86146896411907,-34.844622572454966,-34.82782495043003,-34.81107539674893,-34.79437322961561,-34.77771778592631,-34.76110842050659,-34.7445445053893,-34.728025429130895,-34.71155059616355,-34.69511942618072,-34.678731353554134,-34.66238582678017,-34.646082307953726,-34.6298202722681,-34.61359920753905,-34.597418613751834,-34.5812780026296,-34.56517689722218
163,-37.5442489412139,-36.856736625051354,-36.71028767516707,-36.624059530531405,-36.560628847352376,-36.50890395614191,-36.464209059234165,-36.42416943477866,-36.38742761783095,-36.3531407963336,-36.320752582175984,-36.289877793530316,-36.2602394462275,-36.23163206417978,-36.20389920382527,-36.17691909671642,-36.150595148923216,-36.12484946220845,-36.09961829941445,-36.07484883766887,-36.05049679662364,-36.026524674777136,-36.00290041691523,-35.97959639274166,-35.956588603794266,-35.93385606030404,-35.91138028626625,-35.88914492242971,-35.86713540491218,-35.84533870283281,-35.82374310244294,-35.80233802821902,-35.7811138935808,-35.760061975538164,-35.739174308805026,-35.71844359585802,-35.69786313013813,-35.67742673015059,-35.65712868265275,-35.636963693460714,-35.61692684467536,-35.59701355734278,-35.57721955873636,-35.557540853586154,-35.53797369869323,-35.51851458045836,-35.49916019492894,-35.4799074300298,-35.460753349694144,-35.44169517965341,-35.4227302946795,-35.40385620710292,-35.385070556454394,-35.366371100098945,-35.34775570474872,-35.32922233875593,-35.31076906510008,-35.29239403499443,-35.27409548204615,-35.25587171691252,-35.23772112240254,-35.21964214897917,-35.201633310622874,-35.18369318102135,-35.16582039005441,-35.14801362054646,-35.13027160526187,-35.112593124121254,-35.09497700161907,-35.077422104424734,-35.05992733915162,-35.042491650279494,-35.025114018217685,-35.00779345749734,-34.99052901508233,-34.973319768789274,-34.95616482580811,-34.93906332131547,-34.922014417173656,-34.90501730070877,-34.88807118356228,-34.871175300610346,-34.85432890894624,-34.837531286921305,-34.82078173324021,-34.804079566106886,-34.78742412241759,-34.770814756997865,-34.75425084188058,-34.73773176562217,-34.721256932654825,-34.704825762671994,-34.68843769004541,-34.672092163271444,-34.655788644445,-34.639526608759375,-34.62330554403033,-34.60712495024311,-34.59098433912088,-34.57488323371346
164,-37.55397386817568,-36.866461552013135,-36.720012602128854,-36.633784457493185,-36.57035377431416,-36.51862888310369,-36.473933986195945,-36.43389436174044,-36.39715254479273,-36.36286572329538,-36.330477509137765,-36.299602720492096,-36.26996437318928,-36.24135699114156,-36.21362413078705,-36.1866440236782,-36.160320075885,-36.13457438917023,-36.10934322637623,-36.08457376463065,-36.06022172358542,-36.036249601738916,-36.01262534387701,-35.98932131970344,-35.96631353075605,-35.94358098726582,-35.92110521322803,-35.89886984939149,-35.876860331873964,-35.85506362979459,-35.83346802940472,-35.8120629551808,-35.79083882054258,-35.769786902499945,-35.74889923576681,-35.7281685228198,-35.70758805709991,-35.68715165711237,-35.66685360961453,-35.646688620422495,-35.62665177163714,-35.60673848430456,-35.58694448569814,-35.567265780547935,-35.54769862565501,-35.52823950742014,-35.50888512189072,-35.48963235699158,-35.470478276655925,-35.45142010661519,-35.432455221641284,-35.4135811340647,-35.394795483416175,-35.376096027060726,-35.3574806317105,-35.338947265717714,-35.32049399206186,-35.30211896195621,-35.28382040900793,-35.265596643874304,-35.24744604936432,-35.22936707594095,-35.211358237584655,-35.19341810798313,-35.17554531701619,-35.15773854750824,-35.13999653222365,-35.122318051083035,-35.10470192858085,-35.087147031386515,-35.0696522661134,-35.052216577241275,-35.034838945179466,-35.01751838445912,-35.00025394204411,-34.983044695751055,-34.96588975276989,-34.94878824827725,-34.93173934413544,-34.91474222767055,-34.89779611052406,-34.88090022757213,-34.864053835908024,-34.847256213883085,-34.83050666020199,-34.813804493068666,-34.79714904937937,-34.780539683959645,-34.76397576884236,-34.74745669258395,-34.730981859616605,-34.714550689633775,-34.69816261700719,-34.681817090233224,-34.665513571406784,-34.649251535721156,-34.63303047099211,-34.61684987720489,-34.60070926608266,-34.58460816067524
165,-37.56371716094772,-36.87620484478517,-36.72975589490089,-36.64352775026522,-36.580097067086186,-36.52837217587572,-36.48367727896798,-36.44363765451248,-36.40689583756477,-36.372609016067415,-36.3402208019098,-36.30934601326413,-36.27970766596132,-36.251100283913594,-36.22336742355909,-36.196387316450235,-36.17006336865703,-36.14431768194227,-36.11908651914827,-36.094317057402684,-36.06996501635746,-36.04599289451095,-36.02236863664905,-35.99906461247548,-35.97605682352808,-35.953324280037855,-35.93084850600007,-35.90861314216353,-35.886603624646,-35.86480692256663,-35.84321132217676,-35.821806247952836,-35.80058211331462,-35.77953019527198,-35.75864252853884,-35.737911815591836,-35.71733134987195,-35.69689494988441,-35.676596902386564,-35.65643191319453,-35.63639506440918,-35.616481777076594,-35.59668777847018,-35.57700907331997,-35.557441918427045,-35.537982800192175,-35.51862841466276,-35.499375649763614,-35.48022156942796,-35.461163399387225,-35.44219851441332,-35.423324426836736,-35.40453877618821,-35.38583931983276,-35.36722392448254,-35.34869055848975,-35.3302372848339,-35.31186225472824,-35.29356370177996,-35.27533993664634,-35.25718934213636,-35.239110368712986,-35.22110153035669,-35.203161400755164,-35.18528860978822,-35.167481840280274,-35.149739824995685,-35.13206134385507,-35.11444522135289,-35.09689032415855,-35.07939555888544,-35.06195987001331,-35.0445822379515,-35.02726167723116,-35.00999723481615,-34.99278798852309,-34.975633045541926,-34.95853154104929,-34.94148263690747,-34.92448552044259,-34.9075394032961,-34.89064352034416,-34.87379712868006,-34.85699950665512,-34.84024995297403,-34.8235477858407,-34.80689234215141,-34.79028297673168,-34.77371906161439,-34.75719998535599,-34.74072515238864,-34.72429398240581,-34.70790590977923,-34.69156038300526,-34.67525686417882,-34.65899482849319,-34.64277376376415,-34.62659316997693,-34.610452558854696,-34.594351453447274
166,-37.573478598917625,-36.88596628275508,-36.7395173328708,-36.65328918823513,-36.5898585050561,-36.53813361384563,-36.49343871693789,-36.453399092482385,-36.416657275534675,-36.38237045403732,-36.34998223987971,-36.31910745123404,-36.289469103931225,-36.2608617218835,-36.233128861528996,-36.20614875442014,-36.17982480662694,-36.154079119912176,-36.128847957118175,-36.10407849537259,-36.079726454327364,-36.05575433248086,-36.032130074618955,-36.008826050445386,-35.98581826149799,-35.96308571800776,-35.940609943969974,-35.91837458013343,-35.89636506261591,-35.874568360536536,-35.85297276014666,-35.83156768592274,-35.810343551284525,-35.78929163324189,-35.76840396650875,-35.74767325356174,-35.727092787841855,-35.706656387854316,-35.68635834035647,-35.66619335116444,-35.646156502379085,-35.6262432150465,-35.60644921644008,-35.58677051128988,-35.56720335639695,-35.54774423816208,-35.528389852632664,-35.50913708773352,-35.48998300739787,-35.47092483735713,-35.45195995238323,-35.43308586480664,-35.41430021415812,-35.39560075780267,-35.376985362452444,-35.35845199645966,-35.339998722803806,-35.321623692698154,-35.30332513974987,-35.28510137461625,-35.266950780106264,-35.24887180668289,-35.2308629683266,-35.21292283872507,-35.19505004775813,-35.17724327825018,-35.15950126296559,-35.14182278182498,-35.124206659322795,-35.10665176212846,-35.089156996855344,-35.07172130798322,-35.05434367592141,-35.037023115201066,-35.019758672786054,-35.002549426493,-34.98539448351183,-34.968292979019196,-34.95124407487738,-34.934246958412494,-34.917300841266005,-34.90040495831407,-34.88355856664997,-34.86676094462503,-34.85001139094393,-34.83330922381061,-34.816653780121314,-34.80004441470159,-34.7834804995843,-34.766961423325895,-34.75048659035855,-34.73405542037572,-34.717667347749135,-34.70132182097517,-34.68501830214873,-34.6687562664631,-34.652535201734054,-34.636354607946835,-34.6202139968246,-34.60411289141718
167,-37.583257965424366,-36.89574564926182,-36.74929669937754,-36.66306855474187,-36.599637871562834,-36.547912980352365,-36.50321808344463,-36.46317845898913,-36.426436642041416,-36.39214982054406,-36.35976160638645,-36.32888681774078,-36.299248470437966,-36.27064108839024,-36.24290822803574,-36.21592812092688,-36.18960417313368,-36.16385848641892,-36.13862732362492,-36.11385786187933,-36.089505820834106,-36.0655336989876,-36.041909441125696,-36.01860541695213,-35.99559762800473,-35.9728650845145,-35.950389310476716,-35.92815394664018,-35.90614442912265,-35.88434772704328,-35.862752126653405,-35.841347052429484,-35.82012291779127,-35.79907099974863,-35.77818333301549,-35.757452620068484,-35.736872154348596,-35.71643575436106,-35.69613770686321,-35.67597271767118,-35.65593586888583,-35.63602258155324,-35.616228582946825,-35.59654987779662,-35.57698272290369,-35.55752360466882,-35.538169219139405,-35.51891645424026,-35.49976237390461,-35.48070420386387,-35.46173931888997,-35.442865231313384,-35.42407958066486,-35.40538012430941,-35.386764728959186,-35.3682313629664,-35.34977808931055,-35.33140305920489,-35.31310450625661,-35.29488074112299,-35.276730146613005,-35.258651173189634,-35.24064233483334,-35.22270220523181,-35.20482941426487,-35.18702264475692,-35.16928062947233,-35.15160214833172,-35.133986025829536,-35.1164311286352,-35.098936363362085,-35.08150067448996,-35.06412304242815,-35.04680248170781,-35.029538039292795,-35.01232879299974,-34.995173850018574,-34.97807234552594,-34.96102344138412,-34.944026324919236,-34.92708020777275,-34.91018432482081,-34.89333793315671,-34.87654031113177,-34.859790757450675,-34.84308859031735,-34.826433146628055,-34.80982378120833,-34.79325986609104,-34.77674078983264,-34.76026595686529,-34.74383478688246,-34.727446714255876,-34.71110118748191,-34.69479766865547,-34.67853563296984,-34.662314568240795,-34.646133974453576,-34.629993363331344,-34.61389225792392
168,-37.59305504766445,-36.9055427315019,-36.75909378161762,-36.67286563698195,-36.60943495380292,-36.55771006259245,-36.51301516568471,-36.47297554122921,-36.4362337242815,-36.40194690278415,-36.36955868862653,-36.338683899980865,-36.30904555267805,-36.280438170630326,-36.25270531027582,-36.22572520316697,-36.199401255373765,-36.173655568659,-36.148424405865,-36.123654944119416,-36.09930290307419,-36.075330781227684,-36.05170652336578,-36.02840249919221,-36.005394710244815,-35.98266216675459,-35.9601863927168,-35.93795102888026,-35.91594151136273,-35.89414480928336,-35.87254920889349,-35.85114413466957,-35.82992000003135,-35.80886808198871,-35.787980415255575,-35.76724970230857,-35.74666923658868,-35.72623283660114,-35.705934789103296,-35.68576979991126,-35.66573295112591,-35.645819663793326,-35.62602566518691,-35.6063469600367,-35.58677980514378,-35.56732068690891,-35.54796630137949,-35.528713536480346,-35.50955945614469,-35.49050128610396,-35.47153640113005,-35.45266231355347,-35.43387666290494,-35.415177206549494,-35.39656181119927,-35.37802844520648,-35.35957517155063,-35.34120014144497,-35.32290158849669,-35.30467782336307,-35.28652722885309,-35.26844825542972,-35.25043941707342,-35.232499287471896,-35.214626496504955,-35.196819726997006,-35.17907771171242,-35.1613992305718,-35.14378310806962,-35.12622821087528,-35.10873344560217,-35.09129775673004,-35.073920124668234,-35.05659956394789,-35.03933512153288,-35.02212587523982,-35.00497093225866,-34.98786942776602,-34.970820523624205,-34.95382340715932,-34.93687729001283,-34.919981407060895,-34.90313501539679,-34.88633739337185,-34.86958783969076,-34.852885672557434,-34.83623022886814,-34.819620863448414,-34.803056948331125,-34.78653787207272,-34.77006303910537,-34.75363186912254,-34.73724379649596,-34.72089826972199,-34.70459475089555,-34.688332715209924,-34.67211165048088,-34.65593105669366,-34.63979044557143,-34.623689340164006
169,-37.6028696366009,-36.91535732043835,-36.76890837055407,-36.6826802259184,-36.61924954273937,-36.5675246515289,-36.52282975462116,-36.48279013016566,-36.44604831321795,-36.4117614917206,-36.37937327756298,-36.348498488917315,-36.3188601416145,-36.290252759566776,-36.26251989921227,-36.23553979210342,-36.209215844310215,-36.18347015759545,-36.15823899480145,-36.133469533055866,-36.10911749201064,-36.085145370164135,-36.06152111230223,-36.03821708812866,-36.015209299181265,-35.99247675569104,-35.97000098165325,-35.947765617816714,-35.92575610029918,-35.90395939821981,-35.88236379782994,-35.86095872360602,-35.8397345889678,-35.81868267092516,-35.797795004192025,-35.77706429124502,-35.75648382552513,-35.73604742553759,-35.715749378039746,-35.69558438884771,-35.67554754006236,-35.655634252729776,-35.63584025412336,-35.61616154897315,-35.59659439408023,-35.57713527584536,-35.55778089031594,-35.538528125416796,-35.51937404508114,-35.50031587504041,-35.4813509900665,-35.46247690248992,-35.44369125184139,-35.424991795485944,-35.40637640013572,-35.38784303414293,-35.36938976048708,-35.35101473038142,-35.33271617743314,-35.31449241229952,-35.29634181778954,-35.27826284436617,-35.26025400600987,-35.242313876408346,-35.224441085441406,-35.20663431593346,-35.18889230064887,-35.17121381950825,-35.15359769700607,-35.13604279981173,-35.11854803453862,-35.10111234566649,-35.083734713604684,-35.06641415288434,-35.04914971046933,-35.03194046417627,-35.01478552119511,-34.99768401670247,-34.980635112560655,-34.96363799609577,-34.94669187894928,-34.929795995997345,-34.91294960433324,-34.896151982308304,-34.87940242862721,-34.862700261493885,-34.84604481780459,-34.829435452384864,-34.812871537267576,-34.79635246100917,-34.779877628041824,-34.76344645805899,-34.74705838543241,-34.73071285865844,-34.714409339832,-34.698147304146374,-34.68192623941733,-34.66574564563011,-34.64960503450788,-34.633503929100456
170,-37.61270152687465,-36.925189210712105,-36.778740260827824,-36.692512116192155,-36.62908143301313,-36.57735654180266,-36.532661644894915,-36.49262202043941,-36.4558802034917,-36.42159338199435,-36.389205167836735,-36.35833037919107,-36.32869203188825,-36.30008464984053,-36.272351789486024,-36.24537168237717,-36.21904773458397,-36.1933020478692,-36.1680708850752,-36.14330142332962,-36.11894938228439,-36.09497726043789,-36.07135300257598,-36.04804897840241,-36.02504118945502,-36.00230864596479,-35.979832871927,-35.95759750809046,-35.935587990572934,-35.91379128849356,-35.89219568810369,-35.87079061387977,-35.84956647924155,-35.828514561198915,-35.80762689446578,-35.78689618151877,-35.76631571579888,-35.745879315811344,-35.7255812683135,-35.705416279121465,-35.68537943033611,-35.66546614300353,-35.64567214439711,-35.625993439246905,-35.60642628435398,-35.58696716611911,-35.56761278058969,-35.54836001569055,-35.529205935354895,-35.51014776531416,-35.491182880340254,-35.47230879276367,-35.453523142115145,-35.434823685759696,-35.41620829040947,-35.397674924416684,-35.37922165076083,-35.36084662065518,-35.3425480677069,-35.324324302573274,-35.30617370806329,-35.28809473463992,-35.270085896283625,-35.2521457666821,-35.23427297571516,-35.21646620620721,-35.19872419092262,-35.181045709782005,-35.16342958727982,-35.145874690085485,-35.12837992481237,-35.110944235940245,-35.093566603878436,-35.07624604315809,-35.05898160074308,-35.041772354450025,-35.02461741146886,-35.007515906976224,-34.99046700283441,-34.97346988636952,-34.95652376922303,-34.9396278862711,-34.922781494606994,-34.905983872582055,-34.88923431890096,-34.872532151767636,-34.85587670807834,-34.839267342658616,-34.82270342754133,-34.80618435128292,-34.789709518315576,-34.773278348332745,-34.75689027570616,-34.740544748932194,-34.724241230105754,-34.707979194420126,-34.69175812969108,-34.67557753590386,-34.65943692478163,-34.64333581937421
